"taxonobservation_id","observation_type","scrubbed_family","scrubbed_species_binomial","latitude","longitude","elevation_m","country","state_province","county","locality_description","plot_name","is_new_world","is_geovalid","event_date","date_collected","plot_sampling_protocol","identified_by","datasource","datasource_id","dataset","dataowner","custodial_institution_codes","collection_code","collector","collection_number","is_cultivated","nsr_native_status","nsr_is_introduced",
"58594475","specimen","Bignoniaceae","Chilopsis linearis","34.563600000000001","-111.853999999999999","1372","United States","Arizona","Yavapai","Mile Marker 296, Route 179 north of Camp Verde","","1","1","","1973-06-23","","","GBIF","397","ASU","ASU","ASU","ASUPlants","Richard K. Brown","","","P","0",
"30386169","specimen","Bignoniaceae","Chilopsis linearis","31.3222200000000015","-109.092219999999998","1261","Mexico","Sonora","Agua Prieta Municipio","Rancho Puerta Blanca, floodplain of Arroyo Guadalupe, 41.0 km (by air) E of Agua Prieta, Cuenca Los Ojos Conservation Area. Desert grassland; along arroyo.","","1","0","","2010-05-01","","","GBIF","1087","Herbarium","Herbarium","Herbarium","ARIZ","A.L. Reina G.","","","UNK","",
"33798909","specimen","Bignoniaceae","Chilopsis linearis","","","","United States of America","California","","Calannyuet","","","","","1889-05-10","","","UBC","","University of British Columbia","University of British Columbia","University of British Columbia","UBC","T.S. Brandegee","s.n.","","","",
"50773115","specimen","Bignoniaceae","Chilopsis linearis","","","","United States","Arizona","Cochise","[Locality information hidden to protect endangered species]","","1","1","","1939-07-11","","J. Henrickson","ARIZ","1243","","","","","O.M. Clark","8291","","P","0",
"50283041","specimen","Bignoniaceae","Chilopsis linearis","","","62","United States","California","San Diego County","In and near San Felipe Wash, NE of East Butte Borrego Mt.; habitat: Relatively flat with sandy/silty soil.","","1","","","2004-10-30","","Joe Barth","ARIZ","1243","","","","","Joe Barth","115","","P","0",
"22634404","specimen","Bignoniaceae","Chilopsis linearis","26.9800000000000004","-102.060000000000002","1000","Mexico","Coahuila","","Canon de Jura, W of Cuatro Cienegas; <Conabio: 102.06 26.98>{bignon-29677}","","1","1","","1941-09-04","","","MO","281","F","F","F","","Ivan M. Johnston","8845","0","UNK","",
"22731488","specimen","Bignoniaceae","Chilopsis linearis","33.7482707193254967","-115.992549855093003","","United States","California","Riverside","At camp in Pushawalla canyon under palms. Below quad 6; near the mouth of the canyon.","","1","","","1948-06-17","","","MO","281","UMO","UMO","UMO","","David B. Dunn & A. Folsom","3820","0","P","0",
"22832449","specimen","Bignoniaceae","Chilopsis linearis","","","1550","Mexico","Chihuahua","","{bignon-34400}","","1","","","1948-09-09","","","MO","281","MEXU, MICH","MEXU, MICH","MEXU, MICH","","Howard S. Gentry","8221","0","UNK","",
"23106953","specimen","Bignoniaceae","Chilopsis linearis","31.3000000000000007","-115.459999999999994","1206","Mexico","Baja California","","San Matias Pass, San Pedro Martin Mtns.; <Conabio: 115.46 31.30>{bignon-40757}","","1","1","","1905-06-17","","","MO","281","MICH","MICH","MICH","","Edward A. Goldman","1154","0","UNK","",
"23476242","specimen","Bignoniaceae","Chilopsis linearis","35.401533548524597","-100.270657724914997","","United States","Texas","Wheeler","Collected 5 mi from junction of 66 & 83 at Shamrock.","","1","","","1965-09-01","","","MO","281","UMO","UMO","UMO","","Lloyd W. Hess","569a","0","P","0",
"23518337","specimen","Bignoniaceae","Chilopsis linearis","34.0085653352192026","-106.927757558669001","","United States","New Mexico","Socorro","Collected at A.B. Helm; E side of Oscuro.","","1","","","1947-08-26","","","MO","281","UMO","UMO","UMO","","David B. Dunn & Paul Levine","3496","0","P","0",
"23825013","specimen","Bignoniaceae","Chilopsis linearis","34.6505999999999972","-111.745699999999999","","United States","Arizona","Yavapai","Coconino Nat Forest near Rimrock; habitat: Creek bottoms; est. from locality data: Armando - 1/18/2006","","1","1","","1959-06-02","","D. Demaree","ARIZ","1243","","","","","D. Demaree","41064","","P","0",
"49661923","specimen","Bignoniaceae","Chilopsis linearis","","","1435","United States","Arizona","Santa Cruz County","[Locality information hidden to protect endangered species]","","1","","","2001-08-22","","Steven P. McLaughlin","ARIZ","1243","","","","","Steven P. McLaughlin","9621","","P","0",
"23420714","specimen","Bignoniaceae","Chilopsis linearis","","","","Mexico","San Luis Potosí","","{bignon-13508}","","1","","","1877-01-01","","","MO","281","MEXU","MEXU","MEXU","","Johann W. Schaffner","745","0","UNK","",
"23432216","specimen","Bignoniaceae","Chilopsis linearis","","","","Mexico","Coahuila","","{bignon-34409}","","1","","","","","","MO","281","F","F","F","","Ernst G. Marsh","1554","0","UNK","",
"24056494","specimen","Bignoniaceae","Chilopsis linearis","","","379","United States","Arizona","Maricopa County","Gilbert, Riparian Preserve at Water Ranch, between Pond #7 & Pond #5 along Desert Willow Way.","","1","","","2008-05-12","","Raul Gutierrez","ARIZ","1243","","","","","Raul Gutierrez","2065","","P","0",
"24063544","specimen","Bignoniaceae","Chilopsis linearis","32.2999999999999972","-110.937777999999994","","United States","Arizona","Pima","Rillito, north of Tucson; habitat: Bed of river; est. from locality data: Ed - 12/21/2005","","1","1","","1903-05-25","","J.J. Thornber","ARIZ","1243","","","","","J.J. Thornber","s.n.","","P","0",
"24540801","specimen","Bignoniaceae","Chilopsis linearis","","","","United States","Arizona","Mohave County","Side Canyon along Pocum Wash, approaching Grand Wash; GEOLocate_ver2.04; precision: Low","","1","","","1968-06-08","","C.T. Mason","ARIZ","1243","","","","","C.T. Mason","2844","","P","0",
"39890770","specimen","Bignoniaceae","Chilopsis linearis","","","","","","","","","","","","","","","GBIF","1393","E","E","E","E","","","","","",
"48358965","specimen","Bignoniaceae","Chilopsis linearis","28","-106","","United States","Chihuahua","","","","1","0","","2009-06-10","compiled data in a global trait database (Glopnet)","","Cyrille_traits","201","","","","","I. Wright & P. Reich","2239","","P","0",
"59056701","specimen","Bignoniaceae","Chilopsis linearis","","","","United States of America","California","","imperial(borrego) valley","","","","","1960-03-15","","W.L.M.","UBC","","University of British Columbia","University of British Columbia","University of British Columbia","UBC","W.L. Macdonald","s.n.","","","",
"59158241","specimen","Bignoniaceae","Chilopsis linearis","","","","United States of America","California","","between palm springs & banning, riverside County","","","","","1953-06-22","","Gerald B. Straley 1991","UBC","","University of British Columbia","University of British Columbia","University of British Columbia","UBC","Vladimir J. Krajina","s.n.","","","",
"23714049","specimen","Bignoniaceae","Chilopsis linearis","33.6120000000000019","-111.000299999999996","","United States","Arizona","Gila","Tonto National Monument;; est. from locality data: clara - 10/30/2005","","1","1","","2001-07-25","","Patricia A. West","ARIZ","1243","","","","","Patricia A. West","939","","P","0",
"23962359","specimen","Bignoniaceae","Chilopsis linearis","31.9995000000000012","-110.9512","","United States","Arizona","Santa Cruz","Nogales road, 17 mi from Tucson; est. from locality data: Armando - 1/11/2006","","1","0","","1928-05-19","","D.M.","ARIZ","1243","","","","","D.M.","s.n.","","P","0",
"23993660","specimen","Bignoniaceae","Chilopsis linearis","","","","United States","Arizona","Pima County","Rillito Valley, near Tanque Verde Wash.; habitat: A common species.; GEOLocate_ver2.04; precision: Medium","","1","","","1913-06-08","","J.J. Thornber","ARIZ","1243","","","","","J.J. Thornber","5129","","P","0",
"24019330","specimen","Bignoniaceae","Chilopsis linearis","32.599499999999999","-110.786199999999994","","United States","Arizona","Pinal","Oracle Highway.; habitat: Prosopis grassland.; est. from locality data: angel - 1/12/2006","","1","1","","1963-05-21","","R.H. Whittaker","ARIZ","1243","","","","","R.H. Whittaker","s.n.","","P","0",
"24092491","specimen","Bignoniaceae","Chilopsis linearis","31.8542999999999985","-110.763800000000003","","United States","Arizona","Pima","Santa Rita Mountains, along Gunsite Pass road E of Helvetia; habitat: In limestone canyon with Ceanothus greggii, Cerocarpus, Garrya; est. from TRS data","","1","1","","1988-06-23","","S.P. McLaughlin","ARIZ","1243","","","","","S.P. McLaughlin","4693","","P","0",
"24386329","specimen","Bignoniaceae","Chilopsis linearis","34.4166669999999968","-112.708332999999996","1927.5","United States","Arizona","Yavapai","Kirkland; est. from locality data","","1","1","","1936-07-27","","H.R. Benham","ARIZ","1243","","","","","H.R. Benham","s.n.","","P","0",
"24482299","specimen","Bignoniaceae","Chilopsis linearis","","","","United States","Arizona","Pima County","Daniels Wash at Charlie Bell Pass road crossing, ca. 1.6 mi E of Charlie Bell Pass, Growler Mountains, Cabeza Prieta Nat Wildlife Refuge; habitat: Large braided wash with densely vegetated floodplains; common along margin of wash; GEOLocate_ver2.04; precision: High","","1","","","1992-08-18","","R. S. Felger","ARIZ","1243","","","","","R. S. Felger","92-654","","P","0",
"24500797","specimen","Bignoniaceae","Chilopsis linearis","","","","United States","Arizona","Pinal County","On Pomerene Road between Redington and San Manuel; habitat: Near watercourse; GEOLocate_ver2.04; precision: Low","","1","","","1983-04-24","","K.R. Adams","ARIZ","1243","","","","","K.R. Adams","56-83","","P","0",
"23355968","specimen","Bignoniaceae","Chilopsis linearis","","","","Mexico","Durango","","{bignon-34419}","","1","","","1906-06-04","","","MO","281","F","F","F","","Edward Palmer","287","0","UNK","",
"23676064","specimen","Bignoniaceae","Chilopsis linearis","33.1559999999999988","-111.058000000000007","","United States","Arizona","Pinal","Copper Butte, E of Walnut Canyon, north of Gila River; habitat: Riparian scrubland; Occasional in gravel along wash; est. from TRS data","","1","1","","1982-06-29","","M. Mittleman","ARIZ","1243","","","","","M. Mittleman","73","","P","0",
"23945131","specimen","Bignoniaceae","Chilopsis linearis","32.0429999999999993","-110.085400000000007","","United States","Arizona","Cochise","Along Dragoon road between I-10 and F.F. Ranch road, Texas Canyon area; est. from TRS data","","1","1","","1969-07-30","","R.D. Newsome","ARIZ","1243","","","","","R.D. Newsome","69-180","","P","0",
"23976427","specimen","Bignoniaceae","Chilopsis linearis","34.5625","-113.349999999999994","","United States","Arizona","Mohave","Crossing of Burro Creek, 6.5 mi E of AZ hwy 93 (air); est. from locality data","","1","1","","1976-10-24","","R.S. Thompson","ARIZ","1243","","","","","R.S. Thompson","s.n.","","P","0",
"24319017","specimen","Bignoniaceae","Chilopsis linearis","31.5465000000000018","-110.275899999999993","","United States","Arizona","Cochise","Near south gate, Fort Huachuca Military Reservation; est. from locality data: Angel - 10/24/2005","","1","1","","1960-05-31","","L.N. Goodding","ARIZ","1243","","","","","L.N. Goodding","111-60","","P","0",
"24511093","specimen","Bignoniaceae","Chilopsis linearis","31.782","-111.016199999999998","","United States","Arizona","Pima","White House; est. from locality data: clara - 12/16/2005","","1","1","","","","F. Krunso","ARIZ","1243","","","","","F. Krunso","s.n.","","P","0",
"79192959","specimen","Bignoniaceae","Chilopsis linearis","","","","USA","New Mexico","Hidalgo","9.3 miles south of Animas.","","","","","1964-07-11","","J. Henrickson","GBIF","1413","UNM","UNM","UNM","Herb","J. Druecker","","","","",
"50795873","specimen","Bignoniaceae","Chilopsis linearis","","","1261","Mexico","Sonora","Agua Prieta Municipio","Rancho Puerta Blanca, floodplain of Arroyo Guadalupe, 41.0 km (by air) E of Agua Prieta, Cuenca Los Ojos Conservation Area.; habitat: Desert grassland; along arroyo.","","1","","","2010-05-18","","","ARIZ","1243","","","","","A.L. Reina G.","2010-517","","UNK","",
"50150633","specimen","Bignoniaceae","Chilopsis linearis","","","","Mexico","Sonora","","Municipio de Santa Cruz, Rio Santa Cruz. ca. 10 km north of Santa Cruz.","","1","","","1995-10-06","","R.S. Felger","ARIZ","1243","","","","","G. Solis","s.n.","","UNK","",
"49727185","specimen","Bignoniaceae","Chilopsis linearis","","","","United States","Arizona","Yavapai","[Locality information hidden to protect endangered species]","","1","1","","1940-05-23","","J. Henrickson","ARIZ","1243","","","","","G. Bowen","69","","P","0",
"22607582","specimen","Bignoniaceae","Chilopsis linearis","","","","Mexico","Coahuila","","Desierto de La Paila, entre Hipolito y Sacarmento; {bignon-40578}","","1","","","1936-01-01","","","MO","281","MEXU","MEXU","MEXU","","R. Arizpe","7726","0","UNK","",
"22664461","specimen","Bignoniaceae","Chilopsis linearis","31.9299999999999997","-115.810000000000002","1375","Mexico","Baja California","Ensenada","Sierra Juarez, 2 mi SE of Escondido.; <Conabio: 115.81 31.93>{bignon-34416}","","1","0","","1972-07-22","","","MO","281","MICH","MICH","MICH","","Reid  Moran","19191","0","UNK","",
"22716741","specimen","Bignoniaceae","Chilopsis linearis","30.7164983841238985","-104.144306265035993","","United States","Texas","Jeff Davis","Rocky ground, shingle and rubble, along creek bed, Davis Mountains.","","1","","","1926-06-14","","","MO","281","UMO","UMO","UMO","","Ernest J. Palmer","30878","0","P","0",
"22785857","specimen","Bignoniaceae","Chilopsis linearis","23.6400000000000006","-99.9500000000000028","","Mexico","Nuevo León","","Betw. Doctor Arroyo and Miquihuama, Tamaulipas; <Conabio: 99.95 23.64>{bignon-34417}","","1","1","","1898-06-01","","J. Henrickson,","MO","281","F, MO","F, MO","F, MO","","Edward W. Nelson","4510","0","UNK","",
"23174965","specimen","Bignoniaceae","Chilopsis linearis","24.8099999999999987","-103.730000000000004","1700","Mexico","Durango","","5-6 mi SW of Cuencame; <Conabio: 103.73 24.81>{bignon-34403}","","1","1","","1948-09-17","","","MO","281","MEXU, MICH","MEXU, MICH","MEXU, MICH","","Howard S. Gentry","8294","0","UNK","",
"23195193","specimen","Bignoniaceae","Chilopsis linearis","24.75","-99.7199999999999989","560","Mexico","Nuevo León","","Las Crucitas, Mpio. Linares.; <Conabio: 99.72 24.75>{bignon-40801}","","1","1","","1978-09-01","","","MO","281","MEXU","MEXU","MEXU","","S.M. Gómez","PUO301","0","UNK","",
"23638819","specimen","Bignoniaceae","Chilopsis linearis","","","","Mexico","Coahuila","","18 km S of Castillon toward Santa Elena Mires; {bignon-34430}","","1","","","","","","MO","281","MEXU","MEXU","MEXU","","Robert M. Stewart","431","0","UNK","",
"23728778","specimen","Bignoniaceae","Chilopsis linearis","32.2216999999999985","-110.926500000000004","","United States","Arizona","Pima","Tucson; est. from locality data: Ed - 9/21/2005","","1","1","","1925-04-15","","A.A. Nichol","ARIZ","1243","","","","","A.A. Nichol","s.n.","","P","0",
"23810736","specimen","Bignoniaceae","Chilopsis linearis","32.150500000000001","-110.6083","","United States","Arizona","Pima","Rincon Valley. Saguaro National Monument East. Loop Drive.; habitat: In wash with many other Chilopsis linearis.; est. from locality data: clara - 1/20/2006","","1","1","","1980-08-25","","C.E. Jenkins","ARIZ","1243","","","","","C.E. Jenkins","3051","","P","0",
"23834306","specimen","Bignoniaceae","Chilopsis linearis","","","","Mexico","Sonora","","Mpio. Fronteras; 10.8 km by road south of Esqueda. Riparian valley bottom, along the Rio Fronteras.; habitat: Upper Sonoran vegetation.","","1","","","1960-07-22","","R. S. Felger","ARIZ","1243","","","","","R. S. Felger","3590","","UNK","",
